dolares,capital,capital_pesos,ciiu,Vencido,Días vencido,tipo_operacion,tasa_interes,plazo,output_1,ciiu_emb1,ciiu_emb2,plazo_emb1,plazo_emb2
1,27000.0,764478.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,23000.0,651222.0,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,50000.0,1415700.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,40000.0,1132560.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,40000.0,1132560.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,12687.97,359247.18257999996,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,62000.0,1755468.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,30000.0,849420.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,25000.0,707850.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,10000.0,283140.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,57000.0,1613898.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,23000.0,651222.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,20000.0,566280.0,93090,1,8,1,8.0,3,0,-0.09393495,0.6802091,1.1681741,0.7304368
1,10000.0,283140.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,56000.0,1585584.0,74120,0,0,1,5.0,3,0,-0.7819432,0.17493081,1.1681741,0.7304368
1,32000.0,906048.0,52110,0,0,1,5.5,3,0,1.4839352,0.2188356,1.1681741,0.7304368
1,50000.0,1415700.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,30000.0,849420.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,566280.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,10000.0,283140.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,10000.0,283140.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,51000.0,1446054.0,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1417700.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,10169.15,288336.0791,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,23000.0,652142.0,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,19410.26,550358.51204,52310,1,9,1,4.8,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,18761.0,531949.394,52310,0,0,1,4.8,2,0,1.3962417,-0.13528237,0.04101171,0.36117008
1,20000.0,567080.0,72900,1,16,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2268320.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,80000.0,2268320.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,75000.0,2126550.0,50300,0,0,1,8.0,3,0,0.041681875,0.19871044,1.1681741,0.7304368
1,79000.0,2239966.0,51490,0,0,1,5.9,3,0,0.55587935,-0.3071757,1.1681741,0.7304368
1,13000.0,368602.0,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1701240.0,32100,0,0,1,5.5,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,10000.0,283540.0,32100,0,0,1,5.5,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,6693.75,189794.5875,32100,0,0,2,6.83,6,0,-0.97431225,0.76103,0.03569989,0.686754
1,157900.0,4477096.6,51900,1,29,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,20000.0,567080.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,15000.0,425310.0,25110,1,9,1,6.0,4,0,0.09737022,0.30261186,-0.23936123,0.14529034
1,68000.0,1928072.0,60230,0,0,1,5.5,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2268320.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,30538.53,865889.47962,1211,0,0,2,7.42,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,30000.0,850620.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,27000.0,765558.0,51430,1,9,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,23000.0,652142.0,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,50000.0,1417700.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,40000.0,1134160.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,40000.0,1134160.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,10599.72,300544.46087999997,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,60000.0,1701240.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,27000.0,765558.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,25000.0,708850.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,10000.0,283540.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,57000.0,1616178.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,50000.0,1417700.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,23000.0,652142.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,30000.0,850620.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,56000.0,1587824.0,74120,0,0,1,5.0,3,0,-0.7819432,0.17493081,1.1681741,0.7304368
1,32000.0,907328.0,52110,0,0,1,5.5,3,0,1.4839352,0.2188356,1.1681741,0.7304368
1,50000.0,1417700.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,30000.0,850620.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,567080.0,51430,1,8,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,10000.0,283540.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,10000.0,283540.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,50200.0,1435519.2,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1429800.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,8498.1,243011.66760000002,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,33761.0,965429.556,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,23000.0,657708.0,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,15295.63,437393.83547999995,52310,1,42,1,4.8,2,1,1.3962417,-0.13528237,0.04101171,0.36117008
1,20000.0,571920.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2287680.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,80000.0,2287680.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,75000.0,2144700.0,50300,0,0,1,8.0,3,0,0.041681875,0.19871044,1.1681741,0.7304368
1,79000.0,2259084.0,51490,0,0,1,5.9,3,0,0.55587935,-0.3071757,1.1681741,0.7304368
1,11000.0,314556.0,51490,0,0,1,5.9,1,0,0.55587935,-0.3071757,-0.822244,0.017446453
1,13000.0,371748.0,51390,1,6,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1715760.0,32100,0,0,1,5.5,4,0,-0.97431225,0.76103,-0.23936123,0.14529034
1,10000.0,285960.0,32100,0,0,1,5.5,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,6693.75,191414.475,32100,0,0,2,6.83,6,0,-0.97431225,0.76103,0.03569989,0.686754
1,157900.0,4515308.4,51900,1,62,1,6.0,0,1,0.8072708,-0.23176387,0.033509936,0.56077063
1,20000.0,571920.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,15000.0,428940.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,68000.0,1944528.0,60230,0,0,1,5.5,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2287680.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,30538.53,873279.80388,1211,0,0,2,7.42,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,30000.0,857880.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,27000.0,772092.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,23000.0,657708.0,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,50000.0,1429800.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,40000.0,1143840.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,40000.0,1143840.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,8500.98,243094.02407999997,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,60000.0,1715760.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,27000.0,772092.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,25000.0,714900.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,10000.0,285960.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,57000.0,1629972.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,50000.0,1429800.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,30000.0,857880.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,23000.0,657708.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,30000.0,857880.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,56000.0,1601376.0,74120,0,0,1,5.0,3,0,-0.7819432,0.17493081,1.1681741,0.7304368
1,32000.0,915072.0,52110,0,0,1,5.5,3,0,1.4839352,0.2188356,1.1681741,0.7304368
1,30000.0,857880.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,13000.0,371748.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,50000.0,1429800.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,30000.0,857880.0,51430,1,20,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,571920.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,10000.0,285960.0,51430,1,3,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,10000.0,285960.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,49400.0,1540884.8,71110,1,1,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1559600.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,6817.6,212654.5792,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,33761.0,1053073.112,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,23000.0,717416.0,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,623840.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2495360.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,80000.0,2495360.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,75000.0,2339400.0,50300,0,0,1,8.0,4,0,0.041681875,0.19871044,-0.23936123,0.14529034
1,82000.0,2557744.0,51490,0,0,1,5.9,4,0,0.55587935,-0.3071757,-0.23936123,0.14529034
1,48500.0,1512812.0,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,25000.0,779800.0,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,12500.0,389900.0,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1871520.0,32100,0,0,1,5.5,4,0,-0.97431225,0.76103,-0.23936123,0.14529034
1,10000.0,311920.0,32100,0,0,1,5.5,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,6693.75,208791.45,32100,0,0,2,6.83,6,0,-0.97431225,0.76103,0.03569989,0.686754
1,157900.0,4925216.8,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,20000.0,623840.0,25110,1,1,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,15000.0,467880.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,68000.0,2121056.0,60230,0,0,1,5.5,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2495360.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,30538.53,952557.82776,1211,0,0,2,7.42,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,30000.0,935760.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,27000.0,842184.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,23000.0,717416.0,51430,0,0,1,6.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,50000.0,1559600.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,40000.0,1247680.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,40000.0,1247680.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,6391.69,199369.59448,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,60000.0,1871520.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,27000.0,842184.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,25000.0,779800.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,9000.0,280728.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,57000.0,1777944.0,51900,1,22,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,50000.0,1559600.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,30000.0,935760.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,23000.0,717416.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,30000.0,935760.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,56000.0,1746752.0,74120,0,0,1,5.0,3,0,-0.7819432,0.17493081,1.1681741,0.7304368
1,32000.0,998144.0,52110,0,0,1,5.5,3,0,1.4839352,0.2188356,1.1681741,0.7304368
1,30000.0,935760.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,13000.0,405496.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,50000.0,1559600.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,40000.0,1247680.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,623840.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,10000.0,311920.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,200000.0,6238400.0,52390,0,0,1,4.0,3,0,-0.39769673,1.4555149,1.1681741,0.7304368
1,48600.0,1529247.6,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1573300.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,5127.6,161345.06160000002,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,33761.0,1062323.626,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,23000.0,723718.0,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,629320.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2517280.0,51211,0,0,1,5.05,2,0,-0.24880093,0.45012644,0.04101171,0.36117008
1,80000.0,2517280.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,75000.0,2359950.0,50300,0,0,1,8.0,4,0,0.041681875,0.19871044,-0.23936123,0.14529034
1,82000.0,2580212.0,51490,0,0,1,5.9,4,0,0.55587935,-0.3071757,-0.23936123,0.14529034
1,48500.0,1526101.0,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,25000.0,786650.0,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,12500.0,393325.0,51390,0,0,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1887960.0,32100,0,0,1,5.5,4,0,-0.97431225,0.76103,-0.23936123,0.14529034
1,10000.0,314660.0,32100,1,23,1,5.5,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,6693.75,210625.5375,32100,1,18,2,6.83,6,0,-0.97431225,0.76103,0.03569989,0.686754
1,157900.0,4968481.4,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,20000.0,629320.0,25110,0,0,1,6.0,4,0,0.09737022,0.30261186,-0.23936123,0.14529034
1,15000.0,471990.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,68000.0,2139688.0,60230,0,0,1,5.5,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2517280.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,30538.53,960925.38498,1211,1,9,2,7.42,6,0,-0.8034214,0.115811124,0.03569989,0.686754
1,53000.0,1667698.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,27000.0,849582.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,50000.0,1573300.0,28990,0,0,1,7.5,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,40000.0,1258640.0,29300,0,0,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,40000.0,1258640.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,4271.8,134416.45880000002,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,60000.0,1887960.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,27000.0,849582.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,25000.0,786650.0,24230,0,0,1,5.0,3,0,1.3851802,1.4488579,1.1681741,0.7304368
1,9000.0,283194.0,24230,0,0,1,5.0,4,0,1.3851802,1.4488579,-0.23936123,0.14529034
1,57000.0,1793562.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,50000.0,1573300.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,30000.0,943980.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,23000.0,723718.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,30000.0,943980.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,56000.0,1762096.0,74120,0,0,1,5.0,3,0,-0.7819432,0.17493081,1.1681741,0.7304368
1,32000.0,1006912.0,52110,0,0,1,5.5,3,0,1.4839352,0.2188356,1.1681741,0.7304368
1,30000.0,943980.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,13000.0,409058.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,50000.0,1573300.0,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,40000.0,1258640.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,629320.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,10000.0,314660.0,51430,0,0,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,200000.0,6293200.0,52390,0,0,1,4.0,3,0,-0.39769673,1.4555149,1.1681741,0.7304368
1,40000.0,1258640.0,51220,0,0,1,5.75,4,0,0.5164057,-0.55421954,-0.23936123,0.14529034
1,47800.0,1460433.4000000001,71110,1,1,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1527650.0,51430,1,6,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,3428.04,104736.90612,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,33761.0,1031499.833,52310,1,15,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,23000.0,702719.0,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,611060.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2444240.0,51211,0,0,1,5.05,2,0,-0.24880093,0.45012644,0.04101171,0.36117008
1,80000.0,2444240.0,51211,0,0,1,5.05,4,0,-0.24880093,0.45012644,-0.23936123,0.14529034
1,75000.0,2291475.0,50300,0,0,1,8.0,4,0,0.041681875,0.19871044,-0.23936123,0.14529034
1,75000.0,2291475.0,51490,0,0,1,5.9,4,0,0.55587935,-0.3071757,-0.23936123,0.14529034
1,48500.0,1481820.5,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,25000.0,763825.0,51502,0,0,1,6.2,2,0,0.9997455,-0.37260506,0.04101171,0.36117008
1,12500.0,381912.5,51390,1,8,1,7.5,2,0,0.4813622,-0.86792165,0.04101171,0.36117008
1,60000.0,1833180.0,32100,0,0,1,5.5,4,0,-0.97431225,0.76103,-0.23936123,0.14529034
1,10000.0,305530.0,32100,0,0,1,5.75,3,0,-0.97431225,0.76103,1.1681741,0.7304368
1,6693.75,204514.14375000002,32100,1,50,2,6.83,6,1,-0.97431225,0.76103,0.03569989,0.686754
1,157900.0,4824318.7,51900,0,0,1,6.0,2,0,0.8072708,-0.23176387,0.04101171,0.36117008
1,50000.0,1527650.0,1401,0,0,1,6.5,3,0,0.1894225,-0.32241976,1.1681741,0.7304368
1,20000.0,611060.0,25110,0,0,1,6.0,4,0,0.09737022,0.30261186,-0.23936123,0.14529034
1,15000.0,458295.0,25110,0,0,1,6.0,3,0,0.09737022,0.30261186,1.1681741,0.7304368
1,68000.0,2077604.0,60230,0,0,1,5.5,4,0,0.22463928,-0.4531752,-0.23936123,0.14529034
1,80000.0,2444240.0,36100,0,0,1,5.0,3,0,0.3362454,0.5756545,1.1681741,0.7304368
1,30538.53,933043.70709,1211,1,41,2,7.42,6,1,-0.8034214,0.115811124,0.03569989,0.686754
1,53000.0,1619309.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,27000.0,824931.0,51430,0,0,1,6.0,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,50000.0,1527650.0,28990,0,0,1,6.23,3,0,-0.24228032,0.59642714,1.1681741,0.7304368
1,40000.0,1222120.0,29300,1,1,1,6.2,3,0,-0.069583565,0.84571373,1.1681741,0.7304368
1,40000.0,1222120.0,29300,0,0,1,6.2,2,0,-0.069583565,0.84571373,0.04101171,0.36117008
1,2141.26,65421.91678000001,29300,0,0,2,6.2,4,0,-0.069583565,0.84571373,-0.23936123,0.14529034
1,57000.0,1741521.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,50000.0,1527650.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,30000.0,916590.0,51900,0,0,1,6.0,4,0,0.8072708,-0.23176387,-0.23936123,0.14529034
1,23000.0,702719.0,51900,0,0,1,6.0,3,0,0.8072708,-0.23176387,1.1681741,0.7304368
1,30000.0,916590.0,93090,0,0,1,8.0,4,0,-0.09393495,0.6802091,-0.23936123,0.14529034
1,56000.0,1710968.0,74120,0,0,1,5.0,3,0,-0.7819432,0.17493081,1.1681741,0.7304368
1,32000.0,977696.0,52110,0,0,1,5.5,3,0,1.4839352,0.2188356,1.1681741,0.7304368
1,30000.0,916590.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,13000.0,397189.0,52110,0,0,1,5.5,4,0,1.4839352,0.2188356,-0.23936123,0.14529034
1,50000.0,1527650.0,51430,0,0,1,5.75,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,40000.0,1222120.0,51430,0,0,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,20000.0,611060.0,51430,1,28,1,5.5,2,0,0.8529021,1.0706525,0.04101171,0.36117008
1,10000.0,305530.0,51430,1,20,1,5.5,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,40000.0,1222120.0,51220,0,0,1,5.75,4,0,0.5164057,-0.55421954,-0.23936123,0.14529034
1,46200.0,1494061.8,71110,0,0,2,7.0,4,0,-0.7509599,0.6434941,-0.23936123,0.14529034
1,50000.0,1616950.0,51430,0,0,1,7.0,3,0,0.8529021,1.0706525,1.1681741,0.7304368
1,1718.87,55586.536929999995,51430,0,0,2,7.0,4,0,0.8529021,1.0706525,-0.23936123,0.14529034
1,33000.0,1067187.0,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,23000.0,743797.0,52310,0,0,1,4.8,3,0,1.3962417,-0.13528237,1.1681741,0.7304368
1,20000.0,646780.0,72900,0,0,1,8.0,4,0,-0.9066446,1.394121,-0.23936123,0.14529034
1,80000.0,2587120.0,51211,0,0,1,5.05,2,0,-0.24880093,0.45012644,0.04101171,0.36117008
